workload,launch_order,call_id,matrix_size,process,op_index,op_type,family,kernel_name,grid,block,ncu_status,ncu_replay_us,nsys_gpu_us,sm_throughput_pct,tensor_pipe_active_pct,dram_cycles_active_pct,dram_bw_pct_of_peak,dram_read_bytes,dram_write_bytes,l2_throughput_pct,l2_hit_rate_pct,l1_throughput_pct,achieved_occupancy_pct,theoretical_occupancy_pct,waves_per_sm,registers_per_thread,gemm_tflops_from_replay,dominant_stalls,hardware_bottleneck_interpretation
planner_debate,113666,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(128, 1, 1)","(128, 1, 1)",profiled,3.296,1.86,1.983235,0.0,4.671433,0.0,148864.0,0.0,3.730125,62.078444,1.531408,8.298857,100.0,0.08,16.0,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,113667,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.7439999999999998,2.72,17.173224,0.0,7.390203,0.0,268800.0,0.0,5.016205,60.592105,4.914372,70.022529,100.0,1.33,39.0,,,"underutilised: SM 17 %, DRAM 7 %, L2 5 %, occ 70 %"
planner_debate,113668,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(256, 1, 1)","(128, 1, 1)",profiled,3.392,1.89,4.751526,0.0,12.511632,0.0,413055.99999999994,0.0,5.852356,57.084895,4.203891,15.672317,100.0,0.17,16.0,,,"latency/launch-bound: 0.17 waves per SM, no unit above 30 % of peak"
planner_debate,113669,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::BFloat1","(256, 1, 1)","(128, 1, 1)",profiled,3.424,2.02,5.438873,0.0,16.437191,0.0,544000.0000000001,0.0,6.494807,49.664569,3.911061,15.530598,100.0,0.17,16.0,,,"latency/launch-bound: 0.17 waves per SM, no unit above 30 % of peak"
planner_debate,113670,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.584,2.69,17.834675,0.0,7.688085,0.0,268928.0,0.0,4.956093,59.442915,4.999123,65.38002,100.0,1.33,39.0,,,"underutilised: SM 18 %, DRAM 8 %, L2 5 %, occ 65 %"
planner_debate,113671,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.584,2.66,17.702968,0.0,7.702465,0.0,268800.0,0.0,4.824142,58.749819,5.014569,65.203523,100.0,1.33,39.0,,,"underutilised: SM 18 %, DRAM 8 %, L2 5 %, occ 65 %"
planner_debate,113672,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass:","(8, 2, 16)","(128, 1, 1)",profiled,22.72,21.41,18.110026,27.802725,12.009601,0.0,2676992.0,0.0,29.553799,92.0248,18.875444,8.317399,8.333333,2.0,242.0,,,"underutilised: SM 18 %, DRAM 12 %, L2 30 %, occ 8 %"
planner_debate,113673,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,attention,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, ","(2048, 1, 1)","(128, 1, 1)",profiled,13.024000000000001,7.33,29.223451,0.0,66.332131,0.0,8476928.0,0.0,26.254742,23.255442,7.343284,60.437773,75.0,1.78,54.0,,,DRAM-bandwidth-bound
planner_debate,113674,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,gemm,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_tn,"(16, 8, 1)","(128, 1, 1)",profiled,31.328000000000003,30.34,42.717761,44.56992,34.14281,0.0,10502656.0,0.0,67.138106,89.837498,33.42744,8.331988,8.333333,1.0,158.0,,,tensor-core compute-bound
planner_debate,113675,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(1024, 1, 1)","(128, 1, 1)",profiled,6.464,2.27,2.787671,0.0,66.592938,0.0,4200576.0,0.0,26.213755,35.155863,8.160531,41.07021,100.0,0.67,37.0,,,DRAM-bandwidth-bound
planner_debate,113676,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(2048, 1, 1)","(128, 1, 1)",profiled,6.272,4.19,19.586704,0.0,34.795432,0.0,2129280.0000000005,0.0,32.616581,68.51858,14.884675,63.603644,100.0,1.33,31.0,,,"underutilised: SM 20 %, DRAM 35 %, L2 33 %, occ 64 %"
planner_debate,113677,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(1024, 1, 1)","(128, 1, 1)",profiled,6.784,3.14,1.926467,0.0,63.28125,0.0,4199040.0,0.0,28.580027,50.951192,13.895395,44.083651,100.0,0.67,30.0,,,DRAM-bandwidth-bound
planner_debate,113678,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(32, 1, 1)","(32, 16, 1)",profiled,8.352,4.45,1.644292,0.0,51.973107,0.0,4244864.0,0.0,20.399743,12.538908,23.560795,33.272494,100.0,0.08,26.0,,,"underutilised: SM 2 %, DRAM 52 %, L2 20 %, occ 33 %"
planner_debate,113679,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.888,1.15,0.019151,0.0,0.373029,0.0,6784.000000000001,0.0,0.745981,92.421442,73.212583,8.301557,100.0,0.0,32.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,113680,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,1.952,1.22,0.028706,0.0,0.437769,0.0,8320.0,0.0,1.010733,77.806874,66.064516,8.31362,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,113681,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(4096, 1, 1)","(128, 1, 1)",profiled,6.688000000000001,4.0,16.169744,0.0,64.765921,0.0,4207360.0,0.0,32.317566,51.786788,14.009104,76.290765,100.0,2.67,16.0,,,DRAM-bandwidth-bound
planner_debate,113682,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,copy,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[","(1024, 1, 1)","(128, 1, 1)",profiled,6.272,2.27,1.996808,0.0,68.439169,0.0,4199296.000000001,0.0,26.918107,34.824029,8.229547,40.58532,100.0,0.67,30.0,,,DRAM-bandwidth-bound
planner_debate,113683,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(2048, 1, 1)","(128, 1, 1)",profiled,5.5040000000000004,4.26,22.879308,0.0,39.588112,0.0,2120960.0000000005,0.0,23.855639,57.872534,16.692634,64.226242,100.0,1.33,16.0,,,"underutilised: SM 23 %, DRAM 40 %, L2 24 %, occ 64 %"
planner_debate,113685,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,gemm,ampere_bf16_s1688gemm_bf16_64x128_sliced1x2_ldg8_f2f_tn,"(172, 4, 2)","(128, 1, 1)",profiled,161.12,160.1,43.727181,45.486851,31.260103,0.0,47212159.99999999,2293760.0,71.854187,91.810947,34.698193,15.975821,16.666667,5.38,230.0,,,tensor-core compute-bound
planner_debate,113686,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lam","(5504, 1, 1)","(128, 1, 1)",profiled,14.112,7.42,23.416481,0.0,81.613781,0.0,11285504.0,128.0,37.478586,50.594252,17.795336,80.345294,100.0,3.58,30.0,,,DRAM-bandwidth-bound
planner_debate,113688,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,gemm,ampere_bf16_s1688gemm_bf16_64x128_sliced1x2_ldg8_f2f_tn,"(172, 4, 2)","(128, 1, 1)",profiled,161.632,158.43,43.937051,45.474801,33.011046,0.0,47204224.0,5234176.0,71.736531,91.792767,34.680763,15.976015,16.666667,5.38,230.0,,,tensor-core compute-bound
planner_debate,113689,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloa","(5504, 1, 1)","(128, 1, 1)",profiled,25.568,9.34,3.762225,0.0,89.930782,0.0,22550656.0,128.0,35.356673,33.640544,11.189247,81.709815,100.0,3.58,37.0,,,DRAM-bandwidth-bound
planner_debate,113691,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,gemm,ampere_bf16_s1688gemm_bf16_128x64_sliced1x2_ldg8_f2f_tn,"(16, 8, 4)","(128, 1, 1)",profiled,155.648,153.12,45.615998,46.171811,36.998497,0.0,56379648.00000001,213632.0,71.94002,89.831849,34.893004,15.244578,16.666667,2.0,230.0,,,tensor-core compute-bound
planner_debate,113692,critic-a,1024,mir_operator:prefill_layer01,2,prefill_layer01,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(1024, 1, 1)","(128, 1, 1)",profiled,6.4,4.67,2.78542,0.0,67.292077,0.0,4200576.0,0.0,26.441866,34.918156,8.280718,41.06223,100.0,0.67,37.0,,,DRAM-bandwidth-bound
planner_debate,113693,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,copy,void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(,"(2048, 1, 1)","(128, 1, 1)",profiled,6.368,4.22,19.759038,0.0,34.247365,0.0,2129280.0000000005,128.0,32.151547,68.628121,14.992999,63.048624,100.0,1.33,31.0,,,"underutilised: SM 20 %, DRAM 34 %, L2 32 %, occ 63 %"
planner_debate,113694,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_unary,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, f","(1024, 1, 1)","(128, 1, 1)",profiled,6.816,3.27,1.8965,0.0,63.125385,0.0,4199040.0,0.0,28.66531,50.825721,13.679154,43.971213,100.0,0.67,30.0,,,DRAM-bandwidth-bound
planner_debate,113695,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,reduce,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned","(32, 1, 1)","(32, 16, 1)",profiled,8.48,4.7,1.623184,0.0,51.202754,0.0,4244864.0,0.0,20.110274,12.592976,22.653105,33.27383,100.0,0.08,26.0,,,"underutilised: SM 2 %, DRAM 51 %, L2 20 %, occ 33 %"
planner_debate,113696,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(i","(1, 1, 1)","(128, 1, 1)",profiled,1.888,1.15,0.018849,0.0,0.369699,0.0,6784.000000000001,0.0,0.729744,91.269467,72.761724,8.308661,100.0,0.0,32.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,113697,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_unary,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda()","(1, 1, 1)","(128, 1, 1)",profiled,1.984,1.22,0.02775,0.0,0.444504,0.0,8448.000000000002,0.0,0.966025,81.200686,67.427568,8.312299,100.0,0.0,22.0,,,"latency/launch-bound: 0.00 waves per SM, no unit above 30 % of peak"
planner_debate,113698,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, ","(4096, 1, 1)","(128, 1, 1)",profiled,6.656,4.03,16.435266,0.0,64.602987,0.0,4207360.0,0.0,32.199539,51.417132,14.231983,75.765907,100.0,2.67,16.0,,,DRAM-bandwidth-bound
planner_debate,113699,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,copy,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[","(1024, 1, 1)","(128, 1, 1)",profiled,6.303999999999999,2.27,2.013661,0.0,68.168218,0.0,4199423.999999999,0.0,26.916119,34.771567,8.263135,40.239037,100.0,0.67,30.0,,,DRAM-bandwidth-bound
planner_debate,113700,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(2048, 1, 1)","(128, 1, 1)",profiled,5.472,4.03,23.31843,0.0,39.770545,0.0,2120960.0000000005,0.0,23.915068,57.937625,16.982584,64.972288,100.0,1.33,16.0,,,"underutilised: SM 23 %, DRAM 40 %, L2 24 %, occ 65 %"
planner_debate,113701,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,gemm,ampere_bf16_s1688gemm_bf16_128x64_sliced1x2_ldg8_relu_f2f_tn,"(16, 8, 1)","(128, 1, 1)",profiled,38.208,37.7,34.023129,36.806757,28.011736,0.0,10509824.000000002,0.0,54.720188,89.846439,27.614053,8.332086,16.666667,0.5,232.0,,,"underutilised: SM 34 %, DRAM 28 %, L2 55 %, occ 8 %"
planner_debate,113702,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,gemm,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,"(4, 8, 4)","(128, 1, 1)",profiled,7.712,6.72,21.221544,26.74876,41.873643,0.0,3159296.0,0.0,47.984556,82.698819,26.74876,8.327723,8.333333,1.0,102.0,,,"underutilised: SM 21 %, DRAM 42 %, L2 48 %, occ 8 %"
planner_debate,113703,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,reduce,"void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, ","(8, 32, 1)","(32, 16, 1)",profiled,3.264,1.98,17.154822,0.0,33.595779,0.0,1059584.0000000002,0.0,14.381229,40.508855,18.558289,57.215656,100.0,0.67,38.0,,,"underutilised: SM 17 %, DRAM 34 %, L2 14 %, occ 57 %"
planner_debate,113704,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,gemm,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,"(4, 8, 4)","(128, 1, 1)",profiled,7.648000000000001,6.66,21.279528,26.101277,42.240553,0.0,3159296.0,0.0,48.207594,82.665329,26.101277,8.327884,8.333333,1.0,102.0,,,"underutilised: SM 21 %, DRAM 42 %, L2 48 %, occ 8 %"
planner_debate,113705,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,reduce,"void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, ","(8, 32, 1)","(32, 16, 1)",profiled,3.296,1.82,16.662004,0.0,32.995855,0.0,1059584.0000000002,0.0,14.110226,40.843737,19.502316,58.942245,100.0,0.67,38.0,,,"underutilised: SM 17 %, DRAM 33 %, L2 14 %, occ 59 %"
planner_debate,113706,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 64, 64>(T1 *,","(256, 6, 1)","(512, 1, 1)",profiled,3.4880000000000004,3.2,17.809825,0.0,4.996981,0.0,169472.00000000003,0.0,5.233883,67.277986,11.914547,68.811276,100.0,4.0,29.0,,,"underutilised: SM 18 %, DRAM 5 %, L2 5 %, occ 69 %"
planner_debate,113707,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 64, 64>(T1 *,","(256, 6, 1)","(512, 1, 1)",profiled,3.52,3.07,17.723919,0.0,4.961031,0.0,169472.00000000003,0.0,5.218553,67.695446,12.03366,68.262618,100.0,4.0,29.0,,,"underutilised: SM 18 %, DRAM 5 %, L2 5 %, occ 68 %"
planner_debate,113708,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(2048, 1, 1)","(128, 1, 1)",profiled,5.664,3.68,25.629372,0.0,43.466119,0.0,2410624.0,0.0,22.412926,51.863615,16.184311,64.246597,100.0,1.33,16.0,,,"underutilised: SM 26 %, DRAM 43 %, L2 22 %, occ 64 %"
planner_debate,113709,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(1024, 1, 1)","(128, 1, 1)",profiled,3.776,2.46,13.786978,0.0,29.186519,0.0,1066368.0,0.0,17.388226,55.287005,10.586122,55.768601,100.0,0.67,16.0,,,"latency/launch-bound: 0.67 waves per SM, no unit above 30 % of peak"
planner_debate,113710,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,7.584,5.92,38.045852,0.0,28.347475,0.0,2103936.0000000005,0.0,17.418353,52.381683,7.785476,76.303357,100.0,1.33,39.0,,,"underutilised: SM 38 %, DRAM 28 %, L2 17 %, occ 76 %"
planner_debate,113711,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(2048, 1, 1)","(128, 1, 1)",profiled,5.568,3.52,22.869142,0.0,41.388575,0.0,2247936.0000000005,0.0,24.556596,58.654233,16.888565,66.199632,100.0,1.33,16.0,,,"underutilised: SM 23 %, DRAM 41 %, L2 25 %, occ 66 %"
planner_debate,113712,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::BFloat1","(2048, 1, 1)","(128, 1, 1)",profiled,7.168,3.9,20.461874,0.0,60.02589,0.0,4214016.0,128.0,23.749549,36.436585,11.618394,72.223794,100.0,1.33,16.0,,,DRAM-bandwidth-bound
planner_debate,113713,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(256, 1, 1)","(128, 1, 1)",profiled,3.3600000000000003,1.98,5.628747,0.0,12.793464,0.0,412928.0,0.0,5.860695,55.340959,4.140675,15.639974,100.0,0.17,16.0,,,"latency/launch-bound: 0.17 waves per SM, no unit above 30 % of peak"
planner_debate,113714,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIt","(128, 1, 1)","(128, 1, 1)",profiled,3.136,1.86,2.037227,0.0,4.911318,0.0,148864.0,0.0,3.266599,70.989804,1.513052,8.298292,100.0,0.08,16.0,,,"latency/launch-bound: 0.08 waves per SM, no unit above 30 % of peak"
planner_debate,113715,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.68,2.69,17.537349,0.0,7.491438,0.0,268800.0,0.0,5.095123,60.431587,4.925911,69.899716,100.0,1.33,39.0,,,"underutilised: SM 18 %, DRAM 7 %, L2 5 %, occ 70 %"
planner_debate,113716,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_binary,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16,","(256, 1, 1)","(128, 1, 1)",profiled,3.232,1.92,4.658597,0.0,13.126628,0.0,412928.0,0.0,6.23121,56.256138,4.202345,15.722399,100.0,0.17,16.0,,,"latency/launch-bound: 0.17 waves per SM, no unit above 30 % of peak"
planner_debate,113717,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_other,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<c10::BFloat1","(256, 1, 1)","(128, 1, 1)",profiled,3.584,1.98,5.135704,0.0,15.661851,0.0,544000.0000000001,0.0,6.165951,48.796646,3.851724,15.487076,100.0,0.17,16.0,,,"latency/launch-bound: 0.17 waves per SM, no unit above 30 % of peak"
planner_debate,113718,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.584,2.66,17.652827,0.0,7.706133,0.0,268928.0,0.0,4.831327,58.624142,4.970142,65.53295,100.0,1.33,39.0,,,"underutilised: SM 18 %, DRAM 8 %, L2 5 %, occ 66 %"
planner_debate,113719,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,concat,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *,","(256, 2, 1)","(512, 1, 1)",profiled,3.6159999999999997,2.66,17.86104,0.0,7.652244,0.0,268928.0,0.0,4.695389,60.921824,4.885161,65.378665,100.0,1.33,39.0,,,"underutilised: SM 18 %, DRAM 8 %, L2 5 %, occ 65 %"
planner_debate,113720,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass:","(8, 2, 16)","(128, 1, 1)",profiled,22.816,21.28,18.103107,27.848654,11.961246,0.0,2676992.0,0.0,29.514598,91.962962,18.906625,8.317871,8.333333,2.0,242.0,,,"underutilised: SM 18 %, DRAM 12 %, L2 30 %, occ 8 %"
planner_debate,113721,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,attention,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, ","(2048, 1, 1)","(128, 1, 1)",profiled,13.024000000000001,7.46,29.550323,0.0,66.502651,0.0,8476928.0,0.0,26.395067,23.006597,7.195687,60.310677,75.0,1.78,54.0,,,DRAM-bandwidth-bound
planner_debate,113722,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,gemm,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_tn,"(16, 8, 1)","(128, 1, 1)",profiled,31.424,30.18,42.379044,44.458285,34.061172,0.0,10502656.0,0.0,66.624261,89.824501,33.343714,8.332002,8.333333,1.0,158.0,,,tensor-core compute-bound
planner_debate,113723,critic-a,1024,mir_operator:prefill_layer02,3,prefill_layer02,elementwise_other,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>","(1024, 1, 1)","(128, 1, 1)",profiled,6.368,2.3,2.787028,0.0,67.380503,0.0,4200576.0,0.0,26.482194,35.116457,8.092113,41.102151,100.0,0.67,37.0,,,DRAM-bandwidth-bound
